"MasterKey","File","Event","TYPE","R.ID","R.range","Dur.r","S.ID","S.range","Dur.s","S.DetScr","S.DetDec","ISec.range","Dur.ISec","Beg.r-Beg.s","End.r-End.s"
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: CellToEar | MIN: 000000071205 | MAX: 000000071205 | KeySeparator: 000000000000","LGW_20071123_E1_CAM1.mpeg","CellToEar","Unmapped_Sys","","","","389","71205:71205","1","0.231000","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: CellToEar | MIN: 000000138375 | MAX: 000000138375 | KeySeparator: 000000000102","LGW_20071123_E1_CAM1.mpeg","CellToEar","Unmapped_Sys","","","","788","138375:138375","1","0.189000","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: CellToEar | MIN: 000000047665 | MAX: 000000047665 | KeySeparator: 000000000103","LGW_20071123_E1_CAM1.mpeg","CellToEar","Unmapped_Sys","","","","228","47665:47665","1","0.181000","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: CellToEar | MIN: 000000124615 | MAX: 000000124615 | KeySeparator: 000000000104","LGW_20071123_E1_CAM1.mpeg","CellToEar","Unmapped_Sys","","","","712","124615:124615","1","0.325000","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: CellToEar | MIN: 000000000035 | MAX: 000000000055 | KeySeparator: 000000000105","LGW_20071123_E1_CAM1.mpeg","CellToEar","Unmapped_Sys","","","","0","35:55","21","0.189000","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: CellToEar | MIN: 000000098215 | MAX: 000000098275 | KeySeparator: 000000000106","LGW_20071123_E1_CAM1.mpeg","CellToEar","Unmapped_Sys","","","","554","98215:98275","61","0.173429","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: CellToEar | MIN: 000000062095 | MAX: 000000062225 | KeySeparator: 000000000107","LGW_20071123_E1_CAM1.mpeg","CellToEar","Unmapped_Sys","","","","331","62095:62225","131","0.135833","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: CellToEar | MIN: 000000116335 | MAX: 000000116335 | KeySeparator: 000000000108","LGW_20071123_E1_CAM1.mpeg","CellToEar","Unmapped_Sys","","","","674","116335:116335","1","0.296000","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: CellToEar | MIN: 000000041605 | MAX: 000000041605 | KeySeparator: 000000000109","LGW_20071123_E1_CAM1.mpeg","CellToEar","Unmapped_Sys","","","","185","41605:41605","1","0.145000","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: CellToEar | MIN: 000000064835 | MAX: 000000064875 | KeySeparator: 000000000110","LGW_20071123_E1_CAM1.mpeg","CellToEar","Unmapped_Sys","","","","344","64835:64875","41","0.370200","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: CellToEar | MIN: 000000144775 | MAX: 000000144825 | KeySeparator: 000000000111","LGW_20071123_E1_CAM1.mpeg","CellToEar","Unmapped_Sys","","","","838","144775:144825","51","0.209600","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: CellToEar | MIN: 000000151465 | MAX: 000000151485 | KeySeparator: 000000000112","LGW_20071123_E1_CAM1.mpeg","CellToEar","Unmapped_Sys","","","","870","151465:151485","21","0.185667","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: CellToEar | MIN: 000000049085 | MAX: 000000049145 | KeySeparator: 000000000113","LGW_20071123_E1_CAM1.mpeg","CellToEar","Unmapped_Sys","","","","239","49085:49145","61","0.215571","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: CellToEar | MIN: 000000051105 | MAX: 000000051145 | KeySeparator: 000000000114","LGW_20071123_E1_CAM1.mpeg","CellToEar","Unmapped_Sys","","","","252","51105:51145","41","0.437000","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: CellToEar | MIN: 000000136755 | MAX: 000000136755 | KeySeparator: 000000000115","LGW_20071123_E1_CAM1.mpeg","CellToEar","Unmapped_Sys","","","","772","136755:136755","1","0.251000","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: CellToEar | MIN: 000000062255 | MAX: 000000062395 | KeySeparator: 000000000116","LGW_20071123_E1_CAM1.mpeg","CellToEar","Unmapped_Sys","","","","332","62255:62395","141","0.192100","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: CellToEar | MIN: 000000074095 | MAX: 000000074115 | KeySeparator: 000000000117","LGW_20071123_E1_CAM1.mpeg","CellToEar","Unmapped_Sys","","","","410","74095:74115","21","0.160000","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: CellToEar | MIN: 000000144945 | MAX: 000000145515 | KeySeparator: 000000000118","LGW_20071123_E1_CAM1.mpeg","CellToEar","Unmapped_Sys","","","","840","144945:145515","571","0.200196","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: CellToEar | MIN: 000000057105 | MAX: 000000057105 | KeySeparator: 000000000119","LGW_20071123_E1_CAM1.mpeg","CellToEar","Unmapped_Sys","","","","296","57105:57105","1","0.533000","YES","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: CellToEar | MIN: 000000063405 | MAX: 000000063455 | KeySeparator: 000000000120","LGW_20071123_E1_CAM1.mpeg","CellToEar","Unmapped_Sys","","","","338","63405:63455","51","0.232333","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: CellToEar | MIN: 000000000485 | MAX: 000000000645 | KeySeparator: 000000000121","LGW_20071123_E1_CAM1.mpeg","CellToEar","Unmapped_Sys","","","","6","485:645","161","0.224154","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: CellToEar | MIN: 000000058805 | MAX: 000000058815 | KeySeparator: 000000000122","LGW_20071123_E1_CAM1.mpeg","CellToEar","Unmapped_Sys","","","","307","58805:58815","11","0.142000","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: CellToEar | MIN: 000000009915 | MAX: 000000011205 | KeySeparator: 000000000123","LGW_20071123_E1_CAM1.mpeg","CellToEar","Unmapped_Sys","","","","55","9915:11205","1291","0.269187","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: CellToEar | MIN: 000000106485 | MAX: 000000106485 | KeySeparator: 000000000124","LGW_20071123_E1_CAM1.mpeg","CellToEar","Unmapped_Sys","","","","592","106485:106485","1","0.130000","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: CellToEar | MIN: 000000177725 | MAX: 000000177795 | KeySeparator: 000000000125","LGW_20071123_E1_CAM1.mpeg","CellToEar","Unmapped_Sys","","","","1020","177725:177795","71","0.145333","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: CellToEar | MIN: 000000161925 | MAX: 000000161945 | KeySeparator: 000000000126","LGW_20071123_E1_CAM1.mpeg","CellToEar","Unmapped_Sys","","","","917","161925:161945","21","0.146333","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: CellToEar | MIN: 000000164695 | MAX: 000000164705 | KeySeparator: 000000000127","LGW_20071123_E1_CAM1.mpeg","CellToEar","Unmapped_Sys","","","","935","164695:164705","11","0.121000","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: CellToEar | MIN: 000000095215 | MAX: 000000095225 | KeySeparator: 000000000128","LGW_20071123_E1_CAM1.mpeg","CellToEar","Unmapped_Sys","","","","535","95215:95225","11","0.229500","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: CellToEar | MIN: 000000133595 | MAX: 000000133615 | KeySeparator: 000000000129","LGW_20071123_E1_CAM1.mpeg","CellToEar","Unmapped_Sys","","","","752","133595:133615","21","0.152667","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: CellToEar | MIN: 000000154385 | MAX: 000000154405 | KeySeparator: 000000000130","LGW_20071123_E1_CAM1.mpeg","CellToEar","Unmapped_Sys","","","","882","154385:154405","21","0.117500","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: CellToEar | MIN: 000000174415 | MAX: 000000174465 | KeySeparator: 000000000131","LGW_20071123_E1_CAM1.mpeg","CellToEar","Unmapped_Sys","","","","999","174415:174465","51","0.184400","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: CellToEar | MIN: 000000068795 | MAX: 000000068795 | KeySeparator: 000000000132","LGW_20071123_E1_CAM1.mpeg","CellToEar","Unmapped_Sys","","","","378","68795:68795","1","0.170000","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: CellToEar | MIN: 000000014915 | MAX: 000000015075 | KeySeparator: 000000000133","LGW_20071123_E1_CAM1.mpeg","CellToEar","Unmapped_Sys","","","","76","14915:15075","161","0.175125","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: CellToEar | MIN: 000000154535 | MAX: 000000154555 | KeySeparator: 000000000134","LGW_20071123_E1_CAM1.mpeg","CellToEar","Unmapped_Sys","","","","883","154535:154555","21","0.296000","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: CellToEar | MIN: 000000002145 | MAX: 000000002145 | KeySeparator: 000000000135","LGW_20071123_E1_CAM1.mpeg","CellToEar","Unmapped_Sys","","","","14","2145:2145","1","0.258000","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: CellToEar | MIN: 000000178255 | MAX: 000000178355 | KeySeparator: 000000000136","LGW_20071123_E1_CAM1.mpeg","CellToEar","Unmapped_Sys","","","","1026","178255:178355","101","0.162900","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: CellToEar | MIN: 000000146445 | MAX: 000000146565 | KeySeparator: 000000000137","LGW_20071123_E1_CAM1.mpeg","CellToEar","Unmapped_Sys","","","","848","146445:146565","121","0.230000","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: CellToEar | MIN: 000000044725 | MAX: 000000044785 | KeySeparator: 000000000138","LGW_20071123_E1_CAM1.mpeg","CellToEar","Unmapped_Sys","","","","203","44725:44785","61","0.174667","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: CellToEar | MIN: 000000040615 | MAX: 000000040645 | KeySeparator: 000000000139","LGW_20071123_E1_CAM1.mpeg","CellToEar","Unmapped_Sys","","","","178","40615:40645","31","0.248000","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: CellToEar | MIN: 000000112015 | MAX: 000000112055 | KeySeparator: 000000000140","LGW_20071123_E1_CAM1.mpeg","CellToEar","Unmapped_Sys","","","","649","112015:112055","41","0.250000","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: CellToEar | MIN: 000000123945 | MAX: 000000123955 | KeySeparator: 000000000141","LGW_20071123_E1_CAM1.mpeg","CellToEar","Unmapped_Sys","","","","708","123945:123955","11","0.176000","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: CellToEar | MIN: 000000066195 | MAX: 000000066545 | KeySeparator: 000000000142","LGW_20071123_E1_CAM1.mpeg","CellToEar","Unmapped_Sys","","","","355","66195:66545","351","0.417912","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: CellToEar | MIN: 000000082665 | MAX: 000000082675 | KeySeparator: 000000000143","LGW_20071123_E1_CAM1.mpeg","CellToEar","Unmapped_Sys","","","","462","82665:82675","11","0.325000","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: CellToEar | MIN: 000000041375 | MAX: 000000041405 | KeySeparator: 000000000144","LGW_20071123_E1_CAM1.mpeg","CellToEar","Unmapped_Sys","","","","184","41375:41405","31","0.167333","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: CellToEar | MIN: 000000155945 | MAX: 000000155945 | KeySeparator: 000000000145","LGW_20071123_E1_CAM1.mpeg","CellToEar","Unmapped_Sys","","","","890","155945:155945","1","0.158000","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: CellToEar | MIN: 000000047225 | MAX: 000000047225 | KeySeparator: 000000000146","LGW_20071123_E1_CAM1.mpeg","CellToEar","Unmapped_Sys","","","","224","47225:47225","1","0.137000","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: CellToEar | MIN: 000000172235 | MAX: 000000172285 | KeySeparator: 000000000147","LGW_20071123_E1_CAM1.mpeg","CellToEar","Unmapped_Sys","","","","979","172235:172285","51","0.371200","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: CellToEar | MIN: 000000050045 | MAX: 000000050055 | KeySeparator: 000000000148","LGW_20071123_E1_CAM1.mpeg","CellToEar","Unmapped_Sys","","","","246","50045:50055","11","0.134500","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: CellToEar | MIN: 000000114925 | MAX: 000000114925 | KeySeparator: 000000000149","LGW_20071123_E1_CAM1.mpeg","CellToEar","Unmapped_Sys","","","","663","114925:114925","1","0.209000","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: CellToEar | MIN: 000000104545 | MAX: 000000104615 | KeySeparator: 000000000150","LGW_20071123_E1_CAM1.mpeg","CellToEar","Unmapped_Sys","","","","580","104545:104615","71","0.270625","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: CellToEar | MIN: 000000075495 | MAX: 000000075495 | KeySeparator: 000000000151","LGW_20071123_E1_CAM1.mpeg","CellToEar","Unmapped_Sys","","","","416","75495:75495","1","0.198000","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: CellToEar | MIN: 000000179615 | MAX: 000000179615 | KeySeparator: 000000000152","LGW_20071123_E1_CAM1.mpeg","CellToEar","Unmapped_Sys","","","","1039","179615:179615","1","0.351000","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: CellToEar | MIN: 000000163865 | MAX: 000000163905 | KeySeparator: 000000000153","LGW_20071123_E1_CAM1.mpeg","CellToEar","Unmapped_Sys","","","","930","163865:163905","41","0.160000","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: CellToEar | MIN: 000000051055 | MAX: 000000051075 | KeySeparator: 000000000154","LGW_20071123_E1_CAM1.mpeg","CellToEar","Unmapped_Sys","","","","251","51055:51075","21","0.152000","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: CellToEar | MIN: 000000084055 | MAX: 000000084105 | KeySeparator: 000000000155","LGW_20071123_E1_CAM1.mpeg","CellToEar","Unmapped_Sys","","","","467","84055:84105","51","0.344800","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: CellToEar | MIN: 000000138795 | MAX: 000000138895 | KeySeparator: 000000000156","LGW_20071123_E1_CAM1.mpeg","CellToEar","Unmapped_Sys","","","","793","138795:138895","101","0.199889","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: CellToEar | MIN: 000000053505 | MAX: 000000053505 | KeySeparator: 000000000157","LGW_20071123_E1_CAM1.mpeg","CellToEar","Unmapped_Sys","","","","270","53505:53505","1","0.185000","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: CellToEar | MIN: 000000084265 | MAX: 000000084485 | KeySeparator: 000000000158","LGW_20071123_E1_CAM1.mpeg","CellToEar","Unmapped_Sys","","","","469","84265:84485","221","0.297136","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: CellToEar | MIN: 000000141545 | MAX: 000000141575 | KeySeparator: 000000000159","LGW_20071123_E1_CAM1.mpeg","CellToEar","Unmapped_Sys","","","","820","141545:141575","31","0.131667","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: CellToEar | MIN: 000000050635 | MAX: 000000050675 | KeySeparator: 000000000160","LGW_20071123_E1_CAM1.mpeg","CellToEar","Unmapped_Sys","","","","247","50635:50675","41","0.418800","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: CellToEar | MIN: 000000065115 | MAX: 000000065195 | KeySeparator: 000000000161","LGW_20071123_E1_CAM1.mpeg","CellToEar","Unmapped_Sys","","","","346","65115:65195","81","0.216375","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: CellToEar | MIN: 000000036675 | MAX: 000000036795 | KeySeparator: 000000000162","LGW_20071123_E1_CAM1.mpeg","CellToEar","Unmapped_Sys","","","","151","36675:36795","121","0.566417","YES","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: CellToEar | MIN: 000000045915 | MAX: 000000045915 | KeySeparator: 000000000163","LGW_20071123_E1_CAM1.mpeg","CellToEar","Unmapped_Sys","","","","213","45915:45915","1","0.139000","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: CellToEar | MIN: 000000110085 | MAX: 000000110115 | KeySeparator: 000000000164","LGW_20071123_E1_CAM1.mpeg","CellToEar","Unmapped_Sys","","","","626","110085:110115","31","0.150000","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: CellToEar | MIN: 000000052935 | MAX: 000000053265 | KeySeparator: 000000000165","LGW_20071123_E1_CAM1.mpeg","CellToEar","Unmapped_Sys","","","","268","52935:53265","331","0.248938","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: CellToEar | MIN: 000000054595 | MAX: 000000054685 | KeySeparator: 000000000166","LGW_20071123_E1_CAM1.mpeg","CellToEar","Unmapped_Sys","","","","276","54595:54685","91","0.187444","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: CellToEar | MIN: 000000086325 | MAX: 000000086325 | KeySeparator: 000000000167","LGW_20071123_E1_CAM1.mpeg","CellToEar","Unmapped_Sys","","","","481","86325:86325","1","0.213000","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: CellToEar | MIN: 000000110455 | MAX: 000000110465 | KeySeparator: 000000000168","LGW_20071123_E1_CAM1.mpeg","CellToEar","Unmapped_Sys","","","","630","110455:110465","11","0.127000","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: CellToEar | MIN: 000000138015 | MAX: 000000138045 | KeySeparator: 000000000169","LGW_20071123_E1_CAM1.mpeg","CellToEar","Unmapped_Sys","","","","785","138015:138045","31","0.209750","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: CellToEar | MIN: 000000095665 | MAX: 000000095695 | KeySeparator: 000000000170","LGW_20071123_E1_CAM1.mpeg","CellToEar","Unmapped_Sys","","","","540","95665:95695","31","0.219333","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: CellToEar | MIN: 000000137985 | MAX: 000000137985 | KeySeparator: 000000000171","LGW_20071123_E1_CAM1.mpeg","CellToEar","Unmapped_Sys","","","","784","137985:137985","1","0.144000","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: CellToEar | MIN: 000000069215 | MAX: 000000069655 | KeySeparator: 000000000172","LGW_20071123_E1_CAM1.mpeg","CellToEar","Unmapped_Sys","","","","380","69215:69655","441","0.233410","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: CellToEar | MIN: 000000009195 | MAX: 000000009195 | KeySeparator: 000000000173","LGW_20071123_E1_CAM1.mpeg","CellToEar","Unmapped_Sys","","","","49","9195:9195","1","0.110000","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: CellToEar | MIN: 000000174355 | MAX: 000000174355 | KeySeparator: 000000000174","LGW_20071123_E1_CAM1.mpeg","CellToEar","Unmapped_Sys","","","","998","174355:174355","1","0.101000","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: CellToEar | MIN: 000000150035 | MAX: 000000150035 | KeySeparator: 000000000175","LGW_20071123_E1_CAM1.mpeg","CellToEar","Unmapped_Sys","","","","859","150035:150035","1","0.122000","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: CellToEar | MIN: 000000015165 | MAX: 000000015175 | KeySeparator: 000000000176","LGW_20071123_E1_CAM1.mpeg","CellToEar","Unmapped_Sys","","","","78","15165:15175","11","0.162000","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: CellToEar | MIN: 000000140525 | MAX: 000000140525 | KeySeparator: 000000000177","LGW_20071123_E1_CAM1.mpeg","CellToEar","Unmapped_Sys","","","","810","140525:140525","1","0.246000","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: CellToEar | MIN: 000000174605 | MAX: 000000174605 | KeySeparator: 000000000178","LGW_20071123_E1_CAM1.mpeg","CellToEar","Unmapped_Sys","","","","1001","174605:174605","1","0.118000","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: CellToEar | MIN: 000000072335 | MAX: 000000072405 | KeySeparator: 000000000179","LGW_20071123_E1_CAM1.mpeg","CellToEar","Unmapped_Sys","","","","397","72335:72405","71","0.253250","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: CellToEar | MIN: 000000029025 | MAX: 000000029085 | KeySeparator: 000000000180","LGW_20071123_E1_CAM1.mpeg","CellToEar","Unmapped_Sys","","","","116","29025:29085","61","0.297833","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: CellToEar | MIN: 000000095075 | MAX: 000000095135 | KeySeparator: 000000000181","LGW_20071123_E1_CAM1.mpeg","CellToEar","Unmapped_Sys","","","","533","95075:95135","61","0.175000","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: CellToEar | MIN: 000000042795 | MAX: 000000042825 | KeySeparator: 000000000182","LGW_20071123_E1_CAM1.mpeg","CellToEar","Unmapped_Sys","","","","192","42795:42825","31","0.150500","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: CellToEar | MIN: 000000055055 | MAX: 000000055065 | KeySeparator: 000000000183","LGW_20071123_E1_CAM1.mpeg","CellToEar","Unmapped_Sys","","","","279","55055:55065","11","0.115500","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: CellToEar | MIN: 000000078285 | MAX: 000000078295 | KeySeparator: 000000000184","LGW_20071123_E1_CAM1.mpeg","CellToEar","Unmapped_Sys","","","","431","78285:78295","11","0.171000","NO","","","",""
